Id1,Name1,Id2,Name2,IdSong,NameSong,SongLengthMS
16rCzZOMQX7P8Kmn5YKexI,Mahalia,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,68j5DYmCikBzcp60Sv6xWO,All I Need (with Mahalia & Ty Dolla $ign),243786
7e1ICztHM2Sc4JNLxeMXYl,dvsn,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4ylOLt7XCUxq4UTsh08uF4,Dangerous City (feat. Buju Banton),246045
7e1ICztHM2Sc4JNLxeMXYl,dvsn,4wLAjfeqAsV66AocWNcowA,Buju Banton,4ylOLt7XCUxq4UTsh08uF4,Dangerous City (feat. Buju Banton),246045
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4wLAjfeqAsV66AocWNcowA,Buju Banton,4ylOLt7XCUxq4UTsh08uF4,Dangerous City (feat. Buju Banton),246045
7e1ICztHM2Sc4JNLxeMXYl,dvsn,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6d4JXCj5tMj49agoBO3wAH,Dangerous City (feat. Buju Banton),246045
7e1ICztHM2Sc4JNLxeMXYl,dvsn,4wLAjfeqAsV66AocWNcowA,Buju Banton,6d4JXCj5tMj49agoBO3wAH,Dangerous City (feat. Buju Banton),246045
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4wLAjfeqAsV66AocWNcowA,Buju Banton,6d4JXCj5tMj49agoBO3wAH,Dangerous City (feat. Buju Banton),246045
4isewEHTP7Az2QheDdBQ6J,24hrs,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,74J2stK19PZ5GgaETMtHQn,Superstar,219442
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,15eWNa3kpCPKILbSvvzSWl,"Speed Me Up (with Ty Dolla $ign, Lil Yachty & Sueco the Child)",214722
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,6icQOAFXDZKsumw3YXyusw,Lil Yachty,15eWNa3kpCPKILbSvvzSWl,"Speed Me Up (with Ty Dolla $ign, Lil Yachty & Sueco the Child)",214722
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,4iDroUFo89Y7YBsdDTBmTD,Sueco,15eWNa3kpCPKILbSvvzSWl,"Speed Me Up (with Ty Dolla $ign, Lil Yachty & Sueco the Child)",214722
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6icQOAFXDZKsumw3YXyusw,Lil Yachty,15eWNa3kpCPKILbSvvzSWl,"Speed Me Up (with Ty Dolla $ign, Lil Yachty & Sueco the Child)",214722
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4iDroUFo89Y7YBsdDTBmTD,Sueco,15eWNa3kpCPKILbSvvzSWl,"Speed Me Up (with Ty Dolla $ign, Lil Yachty & Sueco the Child)",214722
6icQOAFXDZKsumw3YXyusw,Lil Yachty,4iDroUFo89Y7YBsdDTBmTD,Sueco,15eWNa3kpCPKILbSvvzSWl,"Speed Me Up (with Ty Dolla $ign, Lil Yachty & Sueco the Child)",214722
5he5w2lnU9x7JFhnwcekXX,Skrillex,62k5LKMhymqlDNo2DWOvvv,Boys Noize,3fLNH6kRjYlzoRIaKZ8wDr,Midnight Hour with Boys Noize & Ty Dolla $ign - Four Tet Remix,277873
5he5w2lnU9x7JFhnwcekXX,Skrillex,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3fLNH6kRjYlzoRIaKZ8wDr,Midnight Hour with Boys Noize & Ty Dolla $ign - Four Tet Remix,277873
5he5w2lnU9x7JFhnwcekXX,Skrillex,7Eu1txygG6nJttLHbZdQOh,Four Tet,3fLNH6kRjYlzoRIaKZ8wDr,Midnight Hour with Boys Noize & Ty Dolla $ign - Four Tet Remix,277873
62k5LKMhymqlDNo2DWOvvv,Boys Noize,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3fLNH6kRjYlzoRIaKZ8wDr,Midnight Hour with Boys Noize & Ty Dolla $ign - Four Tet Remix,277873
62k5LKMhymqlDNo2DWOvvv,Boys Noize,7Eu1txygG6nJttLHbZdQOh,Four Tet,3fLNH6kRjYlzoRIaKZ8wDr,Midnight Hour with Boys Noize & Ty Dolla $ign - Four Tet Remix,277873
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,7Eu1txygG6nJttLHbZdQOh,Four Tet,3fLNH6kRjYlzoRIaKZ8wDr,Midnight Hour with Boys Noize & Ty Dolla $ign - Four Tet Remix,277873
4IWBUUAFIplrNtaOHcJPRM,James Arthur,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6S1IgeHxxOT9qVWnmsdGxe,Treehouse (feat. Shotty Horroh),219933
4IWBUUAFIplrNtaOHcJPRM,James Arthur,4a95izyFgvXS2JYqL8rANq,SHOTTY HORROH,6S1IgeHxxOT9qVWnmsdGxe,Treehouse (feat. Shotty Horroh),219933
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4a95izyFgvXS2JYqL8rANq,SHOTTY HORROH,6S1IgeHxxOT9qVWnmsdGxe,Treehouse (feat. Shotty Horroh),219933
5he5w2lnU9x7JFhnwcekXX,Skrillex,62k5LKMhymqlDNo2DWOvvv,Boys Noize,5AFrctm65wWIqJsjHPPx85,Midnight Hour with Boys Noize & Ty Dolla $ign,198839
5he5w2lnU9x7JFhnwcekXX,Skrillex,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,5AFrctm65wWIqJsjHPPx85,Midnight Hour with Boys Noize & Ty Dolla $ign,198839
62k5LKMhymqlDNo2DWOvvv,Boys Noize,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,5AFrctm65wWIqJsjHPPx85,Midnight Hour with Boys Noize & Ty Dolla $ign,198839
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),199427
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),199427
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),199427
3TKCdsX8yNNoiC1gesn6or,Ronny J,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,26LRMtK7JytCxbDAMcexWZ,Lights Out (feat. Ty Dolla $ign & Rich The Kid),167295
3TKCdsX8yNNoiC1gesn6or,Ronny J,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,26LRMtK7JytCxbDAMcexWZ,Lights Out (feat. Ty Dolla $ign & Rich The Kid),167295
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,26LRMtK7JytCxbDAMcexWZ,Lights Out (feat. Ty Dolla $ign & Rich The Kid),167295
1bqxdqvUtPWZri43cKHac8,MAX,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,469YIE4l6dLgsEIXRqeFSa,The Other Side (with MAX & Ty Dolla $ign),210160
2iojnBLj0qIMiKPvVhLnsH,Trey Songz,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,1qNsCnV0aPE0lEivZP8efc,Shootin Shots (feat. Ty Dolla $ign & Tory Lanez),190083
2iojnBLj0qIMiKPvVhLnsH,Trey Songz,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,1qNsCnV0aPE0lEivZP8efc,Shootin Shots (feat. Ty Dolla $ign & Tory Lanez),190083
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,1qNsCnV0aPE0lEivZP8efc,Shootin Shots (feat. Ty Dolla $ign & Tory Lanez),190083
2iojnBLj0qIMiKPvVhLnsH,Trey Songz,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3VWN8OsXHTSC3eyOfmYfmY,Shootin Shots (feat. Ty Dolla $ign & Tory Lanez),190083
2iojnBLj0qIMiKPvVhLnsH,Trey Songz,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,3VWN8OsXHTSC3eyOfmYfmY,Shootin Shots (feat. Ty Dolla $ign & Tory Lanez),190083
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,3VWN8OsXHTSC3eyOfmYfmY,Shootin Shots (feat. Ty Dolla $ign & Tory Lanez),190083
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,1V9iz4duKiJx0IenKsPleZ,Goin Thru Some Thangz,185200
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,2u9mCY7aspgKdBRTL6UuZ8,Goin Thru Some Thangz,185200
49TRFSaTBg8gaIIh6Gg33m,K'ron,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,317D6KWnGAFfoA5j2zZuNL,No BFs (feat. Ty Dolla $ign),245272
49TRFSaTBg8gaIIh6Gg33m,K'ron,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,2DchXK3gtCsoAiLHKDHggF,No BFs (feat. Ty Dolla $ign),245272
6LuN9FCkKOj5PcnpouEgny,Khalid,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,1sV3BBYDKQYJyYoTidUWR7,OTW - BURNS Version,247137
6LuN9FCkKOj5PcnpouEgny,Khalid,4IVAbR2w4JJNJDDRFP3E83,6LACK,1sV3BBYDKQYJyYoTidUWR7,OTW - BURNS Version,247137
6LuN9FCkKOj5PcnpouEgny,Khalid,5eKqhPrKad0J9xGAtq3rW7,BURNS,1sV3BBYDKQYJyYoTidUWR7,OTW - BURNS Version,247137
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4IVAbR2w4JJNJDDRFP3E83,6LACK,1sV3BBYDKQYJyYoTidUWR7,OTW - BURNS Version,247137
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,5eKqhPrKad0J9xGAtq3rW7,BURNS,1sV3BBYDKQYJyYoTidUWR7,OTW - BURNS Version,247137
4IVAbR2w4JJNJDDRFP3E83,6LACK,5eKqhPrKad0J9xGAtq3rW7,BURNS,1sV3BBYDKQYJyYoTidUWR7,OTW - BURNS Version,247137
6LuN9FCkKOj5PcnpouEgny,Khalid,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,78JeuUoX9ksZhU4tsR1NNA,OTW - BURNS Version,247137
6LuN9FCkKOj5PcnpouEgny,Khalid,4IVAbR2w4JJNJDDRFP3E83,6LACK,78JeuUoX9ksZhU4tsR1NNA,OTW - BURNS Version,247137
6LuN9FCkKOj5PcnpouEgny,Khalid,5eKqhPrKad0J9xGAtq3rW7,BURNS,78JeuUoX9ksZhU4tsR1NNA,OTW - BURNS Version,247137
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4IVAbR2w4JJNJDDRFP3E83,6LACK,78JeuUoX9ksZhU4tsR1NNA,OTW - BURNS Version,247137
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,5eKqhPrKad0J9xGAtq3rW7,BURNS,78JeuUoX9ksZhU4tsR1NNA,OTW - BURNS Version,247137
4IVAbR2w4JJNJDDRFP3E83,6LACK,5eKqhPrKad0J9xGAtq3rW7,BURNS,78JeuUoX9ksZhU4tsR1NNA,OTW - BURNS Version,247137
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3oCJJksC12uFxkt3RQ7rbV,The Light,179653
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,1uSztskAClsLY3sO5aaNLW,The Light,179653
6LuN9FCkKOj5PcnpouEgny,Khalid,4IVAbR2w4JJNJDDRFP3E83,6LACK,6Hgh47WXVKtXN5zGOu0hjI,OTW,263013
6LuN9FCkKOj5PcnpouEgny,Khalid,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6Hgh47WXVKtXN5zGOu0hjI,OTW,263013
4IVAbR2w4JJNJDDRFP3E83,6LACK,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6Hgh47WXVKtXN5zGOu0hjI,OTW,263013
6LuN9FCkKOj5PcnpouEgny,Khalid,4IVAbR2w4JJNJDDRFP3E83,6LACK,0Sxyxqs4PXOKRojWomqMrK,OTW,263013
6LuN9FCkKOj5PcnpouEgny,Khalid,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,0Sxyxqs4PXOKRojWomqMrK,OTW,263013
4IVAbR2w4JJNJDDRFP3E83,6LACK,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,0Sxyxqs4PXOKRojWomqMrK,OTW,263013
3kf0gOpxWtkyeMNJVDQPtd,Smoke DZA,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,1OzKq7re8slRhcLfbIpdkU,The Love,180740
3kf0gOpxWtkyeMNJVDQPtd,Smoke DZA,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6RCC8kQUFkpJBkNRVrbW6p,The Love,180740
454dNdHX9g5srLyya64MaN,Chrishan,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,5OpAuqgOXofUBNhxLZyHkP,Sin City - Remix,208105
1mceaxtjWdEmwoDVAlkC41,Zaytoven,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4GZgaqaBEEkapTLMaUOwS8,What You Think,223797
1mceaxtjWdEmwoDVAlkC41,Zaytoven,3KV3p5EY4AvKxOlhGHORLg,Jeremih,4GZgaqaBEEkapTLMaUOwS8,What You Think,223797
1mceaxtjWdEmwoDVAlkC41,Zaytoven,0t5qZrvVCo9YIUT87SQrTn,OJ Da Juiceman,4GZgaqaBEEkapTLMaUOwS8,What You Think,223797
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3KV3p5EY4AvKxOlhGHORLg,Jeremih,4GZgaqaBEEkapTLMaUOwS8,What You Think,223797
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,0t5qZrvVCo9YIUT87SQrTn,OJ Da Juiceman,4GZgaqaBEEkapTLMaUOwS8,What You Think,223797
3KV3p5EY4AvKxOlhGHORLg,Jeremih,0t5qZrvVCo9YIUT87SQrTn,OJ Da Juiceman,4GZgaqaBEEkapTLMaUOwS8,What You Think,223797
1mceaxtjWdEmwoDVAlkC41,Zaytoven,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3hmKTM9mEOiLQ8wevwhJeZ,What You Think,223231
1mceaxtjWdEmwoDVAlkC41,Zaytoven,3KV3p5EY4AvKxOlhGHORLg,Jeremih,3hmKTM9mEOiLQ8wevwhJeZ,What You Think,223231
1mceaxtjWdEmwoDVAlkC41,Zaytoven,0t5qZrvVCo9YIUT87SQrTn,OJ Da Juiceman,3hmKTM9mEOiLQ8wevwhJeZ,What You Think,223231
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3KV3p5EY4AvKxOlhGHORLg,Jeremih,3hmKTM9mEOiLQ8wevwhJeZ,What You Think,223231
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,0t5qZrvVCo9YIUT87SQrTn,OJ Da Juiceman,3hmKTM9mEOiLQ8wevwhJeZ,What You Think,223231
3KV3p5EY4AvKxOlhGHORLg,Jeremih,0t5qZrvVCo9YIUT87SQrTn,OJ Da Juiceman,3hmKTM9mEOiLQ8wevwhJeZ,What You Think,223231
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,1RyvyyTE3xzB2ZywiAwp0i,Future,14EgW52HVqnLHd30bgbPxg,Darkside (with Ty Dolla $ign & Future feat. Kiiara),233248
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4u5smJBskI6Adzv08PuiUP,Kiiara,14EgW52HVqnLHd30bgbPxg,Darkside (with Ty Dolla $ign & Future feat. Kiiara),233248
1RyvyyTE3xzB2ZywiAwp0i,Future,4u5smJBskI6Adzv08PuiUP,Kiiara,14EgW52HVqnLHd30bgbPxg,Darkside (with Ty Dolla $ign & Future feat. Kiiara),233248
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,4dF64aLXD44dyt1DJfc29x,Dawsin's Breek (feat. A$AP Rocky) [Remix],183806
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,30WTEw71jiRu9LR9gNvstk,Dawsin's Breek (feat. A$AP Rocky) [Remix],183806
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,5uB3aRZSQWj6tARrgjYjaZ,Enormous (feat. Ty Dolla $ign),244453
4qBgvVog0wzW75IQ48mU7v,KYLE,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,1KeL2vZOSIWgx2vsIjqXnN,Off of It (feat. Ty Dolla $ign),189514
54QA4zjZDOyaLN8bVthBjP,Joe Moses,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,0lVhpfzB6Ci60pB08M8IMN,On My Bumper (feat. Ty Dolla $ign),224448
54QA4zjZDOyaLN8bVthBjP,Joe Moses,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,2fXNkTyOfeekkEB20zIlv2,On My Bumper (feat. Ty Dolla $ign),224448
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,33z5crv3IO5U2BOi8xod92,Something New (feat. Ty Dolla $ign),200773
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,1qyQRd29NUBOd1ZCBq3NXx,Something New (feat. Ty Dolla $ign),200791
1LKo6ZA3RNvKtLa6zDu32S,Kranium,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,10C1ZwdAwSEmMeYAFvuTtv,Can't Believe (feat. Ty Dolla $ign & WizKid),213306
1LKo6ZA3RNvKtLa6zDu32S,Kranium,3tVQdUvClmAT7URs9V3rsp,WizKid,10C1ZwdAwSEmMeYAFvuTtv,Can't Believe (feat. Ty Dolla $ign & WizKid),213306
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3tVQdUvClmAT7URs9V3rsp,WizKid,10C1ZwdAwSEmMeYAFvuTtv,Can't Believe (feat. Ty Dolla $ign & WizKid),213306
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,34t5rdwXzn5luFscNpab8Z,"Don't Get Much Better (with Jeremih, Ty Dolla $ign & Sage The Gemini)",265813
3KV3p5EY4AvKxOlhGHORLg,Jeremih,6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,34t5rdwXzn5luFscNpab8Z,"Don't Get Much Better (with Jeremih, Ty Dolla $ign & Sage The Gemini)",265813
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,34t5rdwXzn5luFscNpab8Z,"Don't Get Much Better (with Jeremih, Ty Dolla $ign & Sage The Gemini)",265813
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,3Hm7LdyYxUEDpwOEpDVGNL,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3Hm7LdyYxUEDpwOEpDVGNL,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3Hm7LdyYxUEDpwOEpDVGNL,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408
1mceaxtjWdEmwoDVAlkC41,Zaytoven,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,1L4cCAC5nsr7htCnSb1e0Q,What You Think,223797
1mceaxtjWdEmwoDVAlkC41,Zaytoven,3KV3p5EY4AvKxOlhGHORLg,Jeremih,1L4cCAC5nsr7htCnSb1e0Q,What You Think,223797
1mceaxtjWdEmwoDVAlkC41,Zaytoven,0t5qZrvVCo9YIUT87SQrTn,OJ Da Juiceman,1L4cCAC5nsr7htCnSb1e0Q,What You Think,223797
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3KV3p5EY4AvKxOlhGHORLg,Jeremih,1L4cCAC5nsr7htCnSb1e0Q,What You Think,223797
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,0t5qZrvVCo9YIUT87SQrTn,OJ Da Juiceman,1L4cCAC5nsr7htCnSb1e0Q,What You Think,223797
3KV3p5EY4AvKxOlhGHORLg,Jeremih,0t5qZrvVCo9YIUT87SQrTn,OJ Da Juiceman,1L4cCAC5nsr7htCnSb1e0Q,What You Think,223797
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,54QA4zjZDOyaLN8bVthBjP,Joe Moses,1lAgtcp1KQRQS10m2yCgvm,Wavy (feat. Joe Moses),188720
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,0YIfZYYfVytcD1q0Mx57Ey,The Light,180026
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,38tUgBtXwJxMlod5Aq8O5D,Goin Thru Some Thangz,185306
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,0ZwHNhwxDhUYHYkSkHxMf0,FYT (feat. French Montana),245680
3KV3p5EY4AvKxOlhGHORLg,Jeremih,6vXTefBL93Dj5IqAWq6OTv,French Montana,0ZwHNhwxDhUYHYkSkHxMf0,FYT (feat. French Montana),245680
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6vXTefBL93Dj5IqAWq6OTv,French Montana,0ZwHNhwxDhUYHYkSkHxMf0,FYT (feat. French Montana),245680
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3CSv4rNuCPcqSA3UhB1it1,Perfect Timing,174920
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6HFH4fh0qJsJRnOc0xIWwM,New Level,151933
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,31UPzWYdHxYPxYFEqB9vmK,Take Your Time,148746
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,79gqfa8TgRc6F3z5QrEiN8,These Days,175866
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,1xhXtjqbFiNgLfqHMGo9lW,Surrounded (feat. Chris Brown & Wiz Khalifa),255133
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,1xhXtjqbFiNgLfqHMGo9lW,Surrounded (feat. Chris Brown & Wiz Khalifa),255133
3KV3p5EY4AvKxOlhGHORLg,Jeremih,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,1xhXtjqbFiNgLfqHMGo9lW,Surrounded (feat. Chris Brown & Wiz Khalifa),255133
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,1xhXtjqbFiNgLfqHMGo9lW,Surrounded (feat. Chris Brown & Wiz Khalifa),255133
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,1xhXtjqbFiNgLfqHMGo9lW,Surrounded (feat. Chris Brown & Wiz Khalifa),255133
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,1xhXtjqbFiNgLfqHMGo9lW,Surrounded (feat. Chris Brown & Wiz Khalifa),255133
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4bK5YVykN1IkXMDzVyeRKR,Lie 2 Me,198840
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,5rWia6d9DtaErAjnDLgZn8,Ride It,189480
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3bTSIHFVorXxkPKykuABt6,Imitate,206733
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,44QwQDujEXI7aP6L2ZwKVx,The Light,180026
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,1CiN5dxDqbTVwSFTWF8baj,Goin Thru Some Thangz,185306
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,14EwNBJah1dJYMAe5ndjKI,FYT (feat. French Montana),245680
3KV3p5EY4AvKxOlhGHORLg,Jeremih,6vXTefBL93Dj5IqAWq6OTv,French Montana,14EwNBJah1dJYMAe5ndjKI,FYT (feat. French Montana),245680
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6vXTefBL93Dj5IqAWq6OTv,French Montana,14EwNBJah1dJYMAe5ndjKI,FYT (feat. French Montana),245680
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6tVd9ExFLMQ33vKmChSWJ4,Perfect Timing,174920
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,2nxfiwI4JNTKwHZAQ2LU20,New Level,151933
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,40DlEqCiREo5Dy9NiMTLwv,Take Your Time,148746
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,71MfECC9YY02EoqVh2PTii,These Days,175866
